OSEBuildingID,BuildingType,NumberofBuildings,NumberofFloors,Latitude,Longitude,LargestPropertyUseType,PropertyGFATotal_avg,PropertyGFAParking_avg,PropertyGFABuilding(s)_avg,LargestPropertyUseTypeGFA_avg,SiteEnergyUse(kBtu)_avg,TotalGHGEmissions_avg,PropertyGFABuilding(s)_%,PropertyGFAParking_%,Dureedevie
22454,NonResidential,1.0,1.0,47.67518,-122.36549,Commerce,22420.0,0.0,22420.0,23067.0,1443502.875,32.665,1.0,0.0,49
22479,NonResidential,1.0,1.0,47.64909,-122.37788,Commerce,25842.0,0.0,25842.0,25987.0,9009903.5,245.535,1.0,0.0,55
22480,NonResidential,1.0,3.0,47.65018,-122.37787,Office,26389.0,0.0,26389.0,16766.0,1174086.1875,8.185,1.0,0.0,24
22486,NonResidential,1.0,3.0,47.65252,-122.37587,Office,25859.0,0.0,25859.0,25859.0,908206.3125,15.25,1.0,0.0,34
22502,NonResidential,1.0,1.0,47.66238,-122.38831,Non-Refrigerated Warehouse,25600.0,0.0,25600.0,20600.0,1680815.8125,34.535,1.0,0.0,42
22504,NonResidential,1.0,1.0,47.66126,-122.38751,Manufacturing/Industrial Plant,23169.0,0.0,23169.0,10200.0,228199.95315000002,1.5899999999999999,1.0,0.0,51
22509,NonResidential,1.0,4.0,47.66106,-122.38576,Office,41784.0,8399.0,33385.0,33385.0,1337449.125,9.325,0.8,0.2,8
22511,NonResidential,1.0,1.0,47.66206,-122.38948,Non-Refrigerated Warehouse,56884.0,0.0,56884.0,56884.0,1325035.0625,36.205,1.0,0.0,56
22519,NonResidential,1.0,1.0,47.6917,-122.37617,Commerce,32810.0,0.0,32810.0,32810.0,2000861.375,45.754999999999995,1.0,0.0,27
22547,NonResidential,1.0,3.0,47.64455,-122.37581,Self-Storage Facility,30989.0,0.0,30989.0,30989.0,96617.19922000001,0.675,1.0,0.0,36
22548,NonResidential,1.0,3.0,47.64418,-122.37587,Self-Storage Facility,39952.0,0.0,39952.0,39952.0,55267.099610000005,0.385,1.0,0.0,101
22574,NonResidential,1.0,2.0,47.65504,-122.37402,Office,20022.0,0.0,20022.0,20784.0,660085.40625,4.6,1.0,0.0,55
22577,NonResidential,1.0,2.0,47.65563,-122.37194,Distribution Center,36498.0,0.0,36498.0,18229.0,513979.40625,13.535,1.0,0.0,56
22579,NonResidential,1.0,1.0,47.66161,-122.39075,Distribution Center,35946.0,0.0,35946.0,31845.0,456978.90625,10.82,1.0,0.0,48
22585,NonResidential,1.0,4.0,47.66006,-122.38631,Office,30152.0,5680.0,24472.0,25184.0,805836.0625,5.665,0.81,0.19,9
22607,NonResidential,1.0,4.0,47.65881,-122.38382,Office,22365.0,0.0,22365.0,21617.0,580414.40625,4.045,1.0,0.0,37
22609,NonResidential,1.0,4.0,47.65801,-122.3839,Office,30172.0,0.0,30172.0,30172.0,934575.4375,6.515000000000001,1.0,0.0,22
22650,NonResidential,1.0,4.0,47.66353,-122.38064,Non-Refrigerated Warehouse,42500.0,0.0,42500.0,42500.0,233926.79690000002,1.63,1.0,0.0,89
22654,NonResidential,1.0,4.0,47.66691,-122.38416,Office,23032.0,0.0,23032.0,14448.0,1139768.875,7.945,1.0,0.0,115
22672,NonResidential,1.0,3.0,47.66646,-122.38263,Other,45750.0,4914.0,40836.0,42850.0,6904967.0,287.745,0.89,0.11,116
22676,NonResidential,1.0,2.0,47.66497,-122.38047,Office,23500.0,0.0,23500.0,23500.0,1663975.5,33.845,1.0,0.0,48
22678,NonResidential,1.0,1.0,47.66431,-122.37988,Office,22282.0,0.0,22282.0,22282.0,554847.15625,14.71,1.0,0.0,50
22679,NonResidential,1.0,2.0,47.66351,-122.37961,Self-Storage Facility,24000.0,0.0,24000.0,24000.0,422695.84375,14.305,1.0,0.0,114
22684,NonResidential,1.0,3.0,47.66852,-122.38175,Commerce,27085.0,0.0,27085.0,9500.0,1977844.875,59.04,1.0,0.0,107
22801,Nonresidential COS,1.0,2.0,47.70544,-122.2918,Loisirs,29258.0,0.0,29258.0,31991.0,7784887.75,293.805,1.0,0.0,20
22804,NonResidential,1.0,2.0,47.719,-122.29966,Office,37500.0,0.0,37500.0,37500.0,2170800.25,40.519999999999996,1.0,0.0,85
22810,NonResidential,1.0,3.0,47.73143,-122.32784,Education,23983.0,0.0,23983.0,23983.0,1170489.875,33.655,1.0,0.0,86
22818,NonResidential,1.0,1.0,47.55832,-122.35239,Distribution Center,24100.0,0.0,24100.0,20100.0,725961.40625,26.43,1.0,0.0,36
22830,NonResidential,1.0,1.0,47.51709,-122.37797,Loisirs,23772.0,0.0,23772.0,23772.0,191869.85155,1.335,1.0,0.0,45
22834,NonResidential,3.0,2.0,47.66665,-122.31818,Education,31343.0,0.0,31343.0,51515.0,3940264.625,133.515,1.0,0.0,12
22860,NonResidential,1.0,3.0,47.68582,-122.33709,Parking,55912.0,22850.0,33062.0,24052.0,2666599.875,18.59,0.59,0.41,20
22863,NonResidential,1.0,2.0,47.65843,-122.38435,Other,20294.0,0.0,20294.0,18000.0,1552592.875,58.230000000000004,1.0,0.0,59
22866,NonResidential,1.0,4.0,47.65708,-122.38383,Office,40571.0,10849.0,29722.0,24008.0,1383917.1875,9.645,0.73,0.27,33
22867,NonResidential,1.0,4.0,47.65649,-122.38383,Office,41707.0,15659.0,26048.0,41707.0,1772954.25,12.36,0.62,0.38,33
22881,NonResidential,1.0,2.0,47.65118,-122.37875,Office,56316.0,0.0,56316.0,20176.0,2137542.0,39.11,1.0,0.0,56
22883,NonResidential,1.0,2.0,47.64913,-122.37929,Non-Refrigerated Warehouse,39497.0,0.0,39497.0,25547.0,1747553.1875,30.310000000000002,1.0,0.0,61
22936,Nonresidential COS,1.0,1.0,47.6303,-122.3142,Loisirs,33087.0,0.0,33087.0,53776.0,3435554.125,119.47,1.0,0.0,84
22940,NonResidential,1.0,2.0,47.70793,-122.33316,Office,27574.0,0.0,27574.0,27574.0,1186169.125,8.265,1.0,0.0,34
22953,NonResidential,1.0,1.0,47.70747,-122.32249,Commerce,24982.0,0.0,24982.0,24982.0,518815.0,3.62,1.0,0.0,51
22955,NonResidential,1.0,5.0,47.71069,-122.32674,Hotel/Senior Care,43661.0,5113.0,38548.0,43661.0,3929243.75,82.96,0.88,0.12,18
22962,NonResidential,1.0,3.0,47.70842,-122.3332,Office,76105.0,27307.0,48798.0,76105.0,2590889.625,18.064999999999998,0.64,0.36,29
23008,NonResidential,1.0,2.0,47.70983,-122.31865,Non-Refrigerated Warehouse,32009.0,0.0,32009.0,17500.0,1985440.625,43.065,1.0,0.0,64
23011,NonResidential,1.0,1.0,47.70708,-122.32251,Commerce,41615.0,0.0,41615.0,41615.0,1981609.125,13.815000000000001,1.0,0.0,50
23017,NonResidential,1.0,3.0,47.70676,-122.32264,Santé,28841.0,0.0,28841.0,28841.0,1397037.875,30.705,1.0,0.0,28
23020,NonResidential,2.0,2.0,47.70782,-122.31873,Self-Storage Facility,33344.0,0.0,33344.0,31360.0,119329.60154999999,0.8300000000000001,1.0,0.0,39
23022,Nonresidential COS,2.0,1.0,47.70541,-122.32232,Loisirs,30498.0,0.0,30498.0,30498.0,2501141.0,82.035,1.0,0.0,11
23040,NonResidential,1.0,2.0,47.51698,-122.35946,Education,42975.0,0.0,42975.0,21405.0,1026502.5,45.975,1.0,0.0,92
23049,NonResidential,1.0,1.0,47.53366,-122.33733,Commerce,23260.0,0.0,23260.0,13075.0,1610774.875,51.2,1.0,0.0,53
23051,NonResidential,1.0,2.0,47.53309,-122.33977,Office,30659.0,0.0,30659.0,22342.0,3099561.75,66.165,1.0,0.0,28
23056,NonResidential,1.0,2.0,47.63132,-122.34136,Other,27144.0,0.0,27144.0,27144.0,975932.1565,31.32,1.0,0.0,96
23064,NonResidential,5.0,1.0,47.70969,-122.34557,Other,23166.0,0.0,23166.0,23166.0,3385224.625,179.79,1.0,0.0,46
23065,NonResidential,1.0,2.0,47.70558,-122.33486,Santé,34759.0,0.0,34759.0,44667.0,1521685.6875,10.61,1.0,0.0,37
23071,NonResidential,8.0,1.0,47.71425,-122.33689,Hospital (General Medical & Surgical),415632.0,0.0,415632.0,483520.0,96569712.0,3161.37,1.0,0.0,50
23076,NonResidential,1.0,2.0,47.71745,-122.33221,Loisirs,44719.0,0.0,44719.0,45909.0,1575156.625,50.405,1.0,0.0,51
23098,NonResidential,1.0,1.0,47.57894,-122.31287,Commerce,21603.0,0.0,21603.0,21603.0,5820839.5,124.72999999999999,1.0,0.0,51
23113,NonResidential,1.0,3.0,47.62014,-122.31228,Santé,591981.0,0.0,591981.0,520187.0,103825472.0,3279.63,1.0,0.0,52
23115,NonResidential,1.0,1.0,47.53158,-122.33568,Distribution Center,42900.0,0.0,42900.0,43050.0,413489.25,2.88,1.0,0.0,37
23117,Campus,5.0,1.0,47.51885,-122.33421,Education,57952.0,0.0,57952.0,57952.0,3098194.25,94.81,1.0,0.0,11
23120,NonResidential,1.0,1.0,47.52956,-122.33592,Office,26232.0,0.0,26232.0,18262.0,2984135.5,117.41999999999999,1.0,0.0,45
23158,NonResidential,1.0,2.0,47.59783,-122.31554,Non-Refrigerated Warehouse,25840.0,0.0,25840.0,25840.0,312733.54689999996,2.1799999999999997,1.0,0.0,60
23161,NonResidential,1.0,1.0,47.59721,-122.31838,Office,45145.0,0.0,45145.0,43813.0,1194182.5,40.14,1.0,0.0,28
23163,NonResidential,1.0,4.0,47.59703102,-122.3168033,Santé,43813.0,23086.0,20727.0,45145.0,1798899.0,12.54,0.47,0.53,20
23164,NonResidential,1.0,5.0,47.59728,-122.31587,Office,70332.0,22095.0,48237.0,44417.0,2027633.625,19.825000000000003,0.69,0.31,15
23204,SPS-District K-12,1.0,1.0,47.55813,-122.3189,Education,50546.0,0.0,50546.0,52637.5,1063194.25,9.485,1.0,0.0,45
23228,NonResidential,1.0,1.0,47.6899,-122.37619,Commerce,45522.0,0.0,45522.0,45522.0,12630500.0,338.105,1.0,0.0,22
23231,NonResidential,1.0,2.0,47.72286,-122.34612,Commerce,20088.0,0.0,20088.0,16080.0,331619.84375,2.315,1.0,0.0,37
23265,Campus,5.0,2.0,47.57049,-122.34857,Other,138907.0,0.0,138907.0,139557.0,7747630.25,175.98000000000002,1.0,0.0,27
23268,NonResidential,1.0,2.0,47.56999,-122.34703,Office,40657.0,0.0,40657.0,40657.0,2873873.0,23.98,1.0,0.0,19
23277,NonResidential,1.0,1.0,47.57279,-122.35066,Non-Refrigerated Warehouse,20200.0,0.0,20200.0,18700.0,267445.34375,2.1399999999999997,1.0,0.0,116
23297,NonResidential,1.0,1.0,47.6073,-122.32585,Hotel/Senior Care,44086.0,0.0,44086.0,44091.0,3467449.875,172.14,1.0,0.0,112
23299,NonResidential,1.0,7.0,47.60663,-122.32526,Office,54372.0,20824.0,33548.0,54372.0,1483730.0,10.344999999999999,0.62,0.38,46
23310,NonResidential,1.0,1.0,47.60709,-122.32416,Loisirs,47699.0,0.0,47699.0,47000.0,13380265.0,661.035,1.0,0.0,65
23311,NonResidential,1.0,0.0,47.60862,-122.32372,Santé,274568.0,0.0,274568.0,228133.0,25278956.0,1112.25,1.0,0.0,71
23313,NonResidential,1.0,3.0,47.60819,-122.32282,Office,21282.0,0.0,21282.0,19658.0,1236982.375,61.555,1.0,0.0,60
23320,NonResidential,1.0,2.0,47.54563,-122.27616,Other,41022.0,0.0,41022.0,41022.0,3822663.625,26.65,1.0,0.0,95
23331,NonResidential,1.0,3.0,47.72986,-122.29278,Office,33580.0,12990.0,20590.0,20590.0,552690.70315,3.8549999999999995,0.61,0.39,31
23342,NonResidential,1.0,1.0,47.72051,-122.30103,Non-Refrigerated Warehouse,21936.0,0.0,21936.0,21936.0,129351.5,3.62,1.0,0.0,39
23343,NonResidential,1.0,1.0,47.72083,-122.29979,Other,30160.0,0.0,30160.0,30139.0,1116780.75,46.18,1.0,0.0,47
23368,NonResidential,1.0,11.0,47.61056,-122.33661,Office,111137.0,0.0,111137.0,42939.0,9368995.5,275.685,1.0,0.0,107
23396,NonResidential,1.0,1.0,47.56319,-122.35067,Other - Utility,40189.0,0.0,40189.0,28347.0,1778103.0,51.39,1.0,0.0,19
23397,NonResidential,1.0,2.0,47.57058,-122.35626,Other,28109.0,0.0,28109.0,28109.0,2955587.375,33.21,1.0,0.0,50
23400,NonResidential,1.0,2.0,47.56877,-122.36369,Office,66484.0,0.0,66484.0,49334.0,3050164.0,21.265,1.0,0.0,28
23404,NonResidential,1.0,3.0,47.60789,-122.32249,Office,25151.0,0.0,25151.0,24155.0,1450010.875,65.41499999999999,1.0,0.0,57
23408,NonResidential,1.0,6.0,47.60958,-122.32646,Hotel/Senior Care/Housing,35770.0,0.0,35770.0,35770.0,2621462.625,112.14500000000001,1.0,0.0,88
23410,NonResidential,1.0,9.0,47.60981,-122.32687,Hotel/Senior Care/Housing,48006.0,0.0,48006.0,48006.0,2801729.5,84.785,1.0,0.0,88
23416,NonResidential,1.0,2.0,47.59949,-122.31851,Commerce,29631.0,0.0,29631.0,16000.0,4755797.0,125.08000000000001,1.0,0.0,56
23418,NonResidential,1.0,2.0,47.59727,-122.32196,Office,23472.0,0.0,23472.0,20695.0,1342147.3125,31.315,1.0,0.0,27
23419,Nonresidential COS,1.0,2.0,47.5956,-122.32292,Office,21315.0,0.0,21315.0,20424.0,2792642.5,110.545,1.0,0.0,43
23459,NonResidential,1.0,4.0,47.62481,-122.35762,Office,57110.0,15812.0,41298.0,36961.0,2146876.5,24.4,0.72,0.28,32
23503,NonResidential,1.0,2.0,47.58654,-122.37644,Nourriture,20398.0,0.0,20398.0,19232.0,9199310.5,330.4,1.0,0.0,114
23504,NonResidential,1.0,1.0,47.5746,-122.32637,Distribution Center,41308.0,0.0,41308.0,41308.0,1615351.25,37.46,1.0,0.0,64
23562,NonResidential,1.0,3.0,47.60195,-122.33516,Hotel/Senior Care,43878.0,0.0,43878.0,12000.0,754716.65625,5.265000000000001,1.0,0.0,103
23566,NonResidential,1.0,3.0,47.62591,-122.35843,Loisirs,34976.0,0.0,34976.0,34976.0,837487.5625,13.545,1.0,0.0,104
23618,NonResidential,1.0,1.0,47.65674,-122.37223,Non-Refrigerated Warehouse,38255.0,0.0,38255.0,38255.0,955249.40625,31.86,1.0,0.0,59
23622,Campus,23.0,1.0,47.65561,-122.38063,Other,260241.0,0.0,260241.0,260241.0,33344115.0,559.77,1.0,0.0,61
23653,NonResidential,1.0,3.0,47.65103,-122.35541,Office,48924.0,0.0,48924.0,31325.0,2152874.125,54.435,1.0,0.0,27
23671,NonResidential,1.0,4.0,47.64168,-122.32562,Office,50333.0,18036.0,32297.0,50333.0,1539702.6875,10.735,0.64,0.36,57
23672,NonResidential,1.0,4.0,47.6404,-122.32553,Office,57432.0,21906.0,35526.0,34160.0,2509583.625,17.495,0.62,0.38,30
23673,NonResidential,1.0,3.0,47.63995,-122.32557,Office,25912.0,7956.0,17956.0,17332.0,641317.15625,4.470000000000001,0.69,0.31,47
23674,NonResidential,1.0,3.0,47.64113,-122.32625,Office,57132.0,21908.0,35224.0,33705.0,2140794.875,14.925,0.62,0.38,16
23689,NonResidential,1.0,2.0,47.52172,-122.35487,Loisirs,24224.0,0.0,24224.0,24224.0,1016385.65625,27.245,1.0,0.0,59
23691,NonResidential,1.0,1.0,47.51989,-122.35489,Loisirs,23706.0,0.0,23706.0,23706.0,399563.95314999996,12.809999999999999,1.0,0.0,53
23701,NonResidential,1.0,1.0,47.5465,-122.31704,Non-Refrigerated Warehouse,31900.0,0.0,31900.0,28000.0,1527356.625,10.649999999999999,1.0,0.0,53
23711,NonResidential,1.0,1.0,47.5219,-122.38787,Loisirs,49066.0,0.0,49066.0,49000.0,3827232.5,177.66500000000002,1.0,0.0,99
23712,NonResidential,1.0,3.0,47.52097,-122.38688,Loisirs,30740.0,0.0,30740.0,28293.0,1629981.625,58.5,1.0,0.0,64
23716,NonResidential,1.0,1.0,47.52262,-122.26922,Commerce,67450.0,0.0,67450.0,42760.0,6847131.25,156.35,1.0,0.0,57
23722,SPS-District K-12,1.0,1.0,47.69497,-122.38704,Education,39971.0,0.0,39971.0,40569.0,749564.0,51.55,1.0,0.0,58
23730,NonResidential,1.0,1.0,47.65649,-122.37507,Non-Refrigerated Warehouse,46970.0,0.0,46970.0,46970.0,447168.75,3.12,1.0,0.0,68
23736,NonResidential,1.0,1.0,47.6331,-122.37582,Non-Refrigerated Warehouse,47554.0,0.0,47554.0,18133.0,1032319.344,15.559999999999999,1.0,0.0,85
23742,NonResidential,1.0,2.0,47.63063,-122.37428,Office,43016.0,5400.0,37616.0,43016.0,1185807.75,57.86,0.87,0.13,37
23743,NonResidential,1.0,1.0,47.63034,-122.37412,Other,24196.0,0.0,24196.0,8711.0,1043036.0,22.615000000000002,1.0,0.0,85
23744,NonResidential,1.0,2.0,47.63128,-122.37387,Office,20671.0,0.0,20671.0,20671.0,633265.0625,24.645000000000003,1.0,0.0,76
23757,NonResidential,1.0,1.0,47.58065,-122.33356,Non-Refrigerated Warehouse,21600.0,0.0,21600.0,21600.0,511480.79689999996,15.05,1.0,0.0,89
23762,NonResidential,1.0,1.0,47.50959,-122.37417,Loisirs,35844.0,0.0,35844.0,35844.0,1014322.6875,7.07,1.0,0.0,39
23768,NonResidential,1.0,3.0,47.66116,-122.34172,Office,31774.0,0.0,31774.0,19896.0,1671098.125,19.810000000000002,1.0,0.0,100
23834,NonResidential,1.0,1.0,47.56121,-122.33872,Non-Refrigerated Warehouse,26094.0,0.0,26094.0,26094.0,694351.90625,4.84,1.0,0.0,63
23835,NonResidential,1.0,2.0,47.56121,-122.33872,Office,23687.0,0.0,23687.0,23687.0,827949.375,5.77,1.0,0.0,33
23836,NonResidential,1.0,2.0,47.56121,-122.33872,Office,24221.0,0.0,24221.0,24221.0,1499871.375,10.455,1.0,0.0,33
23846,NonResidential,1.0,3.0,47.61833,-122.35871,Office,34030.0,0.0,34030.0,34030.0,1752911.9375,21.605,1.0,0.0,37
23848,NonResidential,1.0,2.0,47.61522339,-122.354154,Nourriture,40320.0,0.0,40320.0,24514.0,3816695.0,119.01,1.0,0.0,113
23854,NonResidential,1.0,1.0,47.60613,-122.34115,Nourriture,43728.0,0.0,43728.0,43728.0,11114801.5,580.465,1.0,0.0,116
23857,NonResidential,1.0,2.0,47.60546,-122.34091,Office,53187.0,7041.5,46145.5,34550.0,5040750.5,35.14,0.87,0.13,116
23858,NonResidential,1.0,2.0,47.60546,-122.34091,Office,32027.0,0.0,32027.0,17526.0,3578828.125,115.905,1.0,0.0,116
23861,NonResidential,1.0,3.0,47.6032,-122.33663,Office,32160.0,0.0,32160.0,35693.0,2730742.0,19.035,1.0,0.0,110
23863,NonResidential,1.0,3.0,47.59549,-122.32538,Hotel/Senior Care,47836.0,7572.0,40264.0,43336.0,3484279.875,106.245,0.84,0.16,24
23867,NonResidential,1.0,3.0,47.58802,-122.32111,Office,34425.0,0.0,34425.0,34425.0,1988560.375,49.84,1.0,0.0,102
23877,SPS-District K-12,1.0,2.0,47.55226,-122.29629,Education,52609.0,0.0,52609.0,52609.0,1756669.375,43.66,1.0,0.0,45
23888,NonResidential,1.0,3.0,47.57296,-122.38643,Santé,40304.0,12000.0,28304.0,20106.0,1939273.75,13.515,0.7,0.3,32
23896,NonResidential,1.0,1.0,47.52878,-122.32771,Distribution Center,29619.0,0.0,29619.0,15000.0,1007379.375,31.415,1.0,0.0,26
23906,NonResidential,1.0,2.0,47.59692,-122.30601,Education,21592.0,0.0,21592.0,20700.0,1488634.5,56.505,1.0,0.0,94
23910,NonResidential,1.0,3.0,47.59976,-122.31441,Office,25200.0,0.0,25200.0,16000.0,1703597.625,35.21,1.0,0.0,109
23912,NonResidential,1.0,1.0,47.59973,-122.31331,Office,45068.0,0.0,45068.0,45068.0,277430.65625,8.44,1.0,0.0,69
23918,NonResidential,1.0,2.0,47.59693,-122.31124,Office,28296.0,0.0,28296.0,26899.0,1408926.625,9.82,1.0,0.0,53
23928,NonResidential,1.0,3.0,47.61744,-122.30514,Office,31357.0,0.0,31357.0,25500.0,1964064.8125,22.65,1.0,0.0,17
23930,NonResidential,1.0,1.0,47.55945,-122.33601,Distribution Center,160000.0,0.0,160000.0,160000.0,1317241.25,9.18,1.0,0.0,48
23934,NonResidential,1.0,1.0,47.55601,-122.33627,Non-Refrigerated Warehouse,53550.0,0.0,53550.0,53550.0,4288548.75,157.97,1.0,0.0,56
23935,NonResidential,1.0,1.0,47.55716,-122.33744,Non-Refrigerated Warehouse,38412.0,0.0,38412.0,32000.0,1658900.5,67.16,1.0,0.0,92
23936,NonResidential,1.0,1.0,47.55662,-122.33728,Self-Storage Facility,25881.0,0.0,25881.0,25881.0,541283.6875,3.77,1.0,0.0,86
23951,NonResidential,1.0,1.0,47.55498,-122.32497,Office,24291.0,0.0,24291.0,24023.0,659980.6875,18.97,1.0,0.0,63
23952,NonResidential,1.0,1.0,47.55458,-122.32639,Non-Refrigerated Warehouse,36544.0,0.0,36544.0,36544.0,1286547.375,8.969999999999999,1.0,0.0,50
23956,NonResidential,1.0,2.0,47.69061,-122.31992,Education,23923.0,0.0,23923.0,23923.0,839099.25,22.92,1.0,0.0,85
23958,NonResidential,1.0,1.0,47.58387,-122.32092,Non-Refrigerated Warehouse,20796.0,0.0,20796.0,20796.0,1164435.5625,42.879999999999995,1.0,0.0,67
23960,NonResidential,1.0,1.0,47.5822,-122.321,Distribution Center,21349.0,0.0,21349.0,13000.0,678969.4375,17.285,1.0,0.0,69
23963,NonResidential,1.0,1.0,47.58082,-122.32031,Non-Refrigerated Warehouse,38630.0,0.0,38630.0,38500.0,419509.29689999996,2.925,1.0,0.0,80
23964,NonResidential,1.0,1.0,47.58032,-122.32083,Non-Refrigerated Warehouse,20724.0,0.0,20724.0,19224.0,1832031.5,83.3,1.0,0.0,66
23969,NonResidential,1.0,1.0,47.5793,-122.32226,Manufacturing/Industrial Plant,24109.0,0.0,24109.0,24109.0,4732922.75,32.995000000000005,1.0,0.0,56
23971,NonResidential,1.0,1.0,47.58118,-122.32211,Refrigerated Warehouse,25375.0,0.0,25375.0,23419.0,3941945.75,27.48,1.0,0.0,61
23975,Nonresidential COS,1.0,1.0,47.5829,-122.32417,Non-Refrigerated Warehouse,22803.0,0.0,22803.0,19373.0,695353.25,18.05,1.0,0.0,31
23976,Nonresidential COS,1.0,1.0,47.5829,-122.32417,Office,23100.0,0.0,23100.0,11550.0,4254539.0,154.715,1.0,0.0,31
23977,NonResidential,1.0,1.0,47.58252,-122.32193,Refrigerated Warehouse,41550.0,0.0,41550.0,41550.0,545660.59375,3.805,1.0,0.0,65
24009,NonResidential,1.0,2.0,47.52305,-122.31899,Other,54170.0,0.0,54170.0,54170.0,5631379.75,169.12,1.0,0.0,22
24012,SPS-District K-12,1.0,2.0,47.52361,-122.32469,Education,64493.0,0.0,64493.0,64493.0,2110729.4375,33.065,1.0,0.0,16
24018,NonResidential,1.0,2.0,47.55095,-122.27978,Education,42252.0,0.0,42252.0,42252.0,2252280.75,104.75,1.0,0.0,104
24026,NonResidential,1.0,1.0,47.54514,-122.28596,Self-Storage Facility,23100.0,0.0,23100.0,23250.0,1031940.5,21.345,1.0,0.0,61
24029,NonResidential,1.0,3.0,47.5419,-122.28302,Loisirs,22895.0,0.0,22895.0,22895.0,416956.09375,12.365,1.0,0.0,35
24030,NonResidential,1.0,2.0,47.53922,-122.28295,Commerce,54211.0,17471.0,36740.0,30000.0,1207522.5625,8.42,0.68,0.32,14
24035,SPS-District K-12,1.0,1.0,47.49917,-122.26306,Education,41428.0,0.0,41428.0,41428.0,1314063.625,40.125,1.0,0.0,55
24070,NonResidential,1.0,6.0,47.69316,-122.30487,Self-Storage Facility,48179.0,7132.0,41047.0,48179.0,746388.15625,11.510000000000002,0.85,0.15,10
24083,NonResidential,1.0,1.0,47.59294,-122.32555,Non-Refrigerated Warehouse,52325.0,0.0,52325.0,52325.0,796865.09375,17.835,1.0,0.0,79
24085,NonResidential,1.0,4.0,47.59322,-122.32491,Commerce,20600.0,0.0,20600.0,20600.0,276014.75,9.925,1.0,0.0,96
24086,Campus,10.0,0.0,47.59042,-122.32498,Other,205883.5,0.0,205883.5,230970.0,25480742.0,611.855,1.0,0.0,25
24089,NonResidential,1.0,1.0,47.58698,-122.32397,Commerce,25880.0,0.0,25880.0,25880.0,237761.5,1.6600000000000001,1.0,0.0,72
24091,NonResidential,1.0,1.0,47.58336,-122.32525,Non-Refrigerated Warehouse,45842.0,0.0,45842.0,49802.0,818100.3125,11.760000000000002,1.0,0.0,56
24099,NonResidential,1.0,1.0,47.57936,-122.32322,Other,31365.0,0.0,31365.0,31365.0,648261.34375,4.915,1.0,0.0,44
24100,NonResidential,1.0,1.0,47.57959,-122.32557,Other,32100.0,0.0,32100.0,32100.0,659455.4375,21.105,1.0,0.0,106
24102,NonResidential,1.0,1.0,47.57895,-122.32551,Non-Refrigerated Warehouse,20520.0,0.0,20520.0,15400.0,889299.375,31.87,1.0,0.0,50
24104,NonResidential,1.0,1.0,47.57833,-122.32563,Non-Refrigerated Warehouse,22972.0,0.0,22972.0,22972.0,485146.0,3.38,1.0,0.0,71
24105,NonResidential,1.0,1.0,47.57934,-122.32501,Non-Refrigerated Warehouse,24990.0,0.0,24990.0,25649.0,557431.5469,8.84,1.0,0.0,63
24106,NonResidential,1.0,2.0,47.57667,-122.32542,Commerce,24000.0,0.0,24000.0,22740.0,1208956.125,36.035,1.0,0.0,65
24108,NonResidential,1.0,1.0,47.56845,-122.32732,Non-Refrigerated Warehouse,100386.0,0.0,100386.0,50628.0,3773994.25,95.81,1.0,0.0,53
24112,NonResidential,1.0,1.0,47.56758,-122.32638,Distribution Center,24354.0,0.0,24354.0,18470.0,911961.90625,22.549999999999997,1.0,0.0,50
24115,NonResidential,1.0,1.0,47.56823,-122.32506,Distribution Center,33600.0,0.0,33600.0,24000.0,835951.1875,15.11,1.0,0.0,57
24117,NonResidential,1.0,1.0,47.56671,-122.32446,Manufacturing/Industrial Plant,20819.0,0.0,20819.0,20819.0,1680575.6875,53.1,1.0,0.0,42
24118,NonResidential,1.0,1.0,47.5668,-122.32499,Non-Refrigerated Warehouse,23296.0,0.0,23296.0,19471.0,1395097.875,38.685,1.0,0.0,49
24123,NonResidential,1.0,1.0,47.57019,-122.32352,Non-Refrigerated Warehouse,35222.0,0.0,35222.0,15000.0,1785999.3125,43.18,1.0,0.0,62
24132,NonResidential,1.0,1.0,47.5668,-122.32149,Refrigerated Warehouse,25520.0,0.0,25520.0,25200.0,1317999.875,44.845,1.0,0.0,59
24164,SPS-District K-12,1.0,1.0,47.53961,-122.35866,Education,41526.0,0.0,41526.0,41526.0,1926320.0,61.875,1.0,0.0,46
24170,NonResidential,1.0,2.0,47.70008,-122.30321,Office,24291.0,0.0,24291.0,24291.0,994024.3125,6.93,1.0,0.0,42
24172,NonResidential,1.0,2.0,47.70053,-122.3038,Commerce,20738.0,0.0,20738.0,20738.0,512371.90625,3.5700000000000003,1.0,0.0,58
24178,NonResidential,1.0,4.0,47.70175,-122.30269,Office,30948.0,0.0,30948.0,11729.0,929327.15625,6.48,1.0,0.0,16
24180,NonResidential,1.0,2.0,47.7044,-122.32285,Santé,28385.0,7056.0,21329.0,20575.0,2429168.0,16.935,0.75,0.25,30
