OSEBuildingID,BuildingType,NumberofBuildings,NumberofFloors,Latitude,Longitude,LargestPropertyUseType,PropertyGFATotal_avg,PropertyGFAParking_avg,PropertyGFABuilding(s)_avg,LargestPropertyUseTypeGFA_avg,SiteEnergyUse(kBtu)_avg,TotalGHGEmissions_avg,ENERGYSTARScore,PropertyGFABuilding(s)_%,PropertyGFAParking_%,Dureedevie
22163,NonResidential,1.0,1.0,47.55045,-122.32749,Office,25500.0,0.0,25500.0,25500.0,1210867.875,52.425,98.0,1.0,0.0,49
22223,NonResidential,1.0,3.0,47.6712,-122.37568,Education,35448.0,0.0,35448.0,35448.0,1518566.75,67.91,97.0,1.0,0.0,94
22230,NonResidential,1.0,1.0,47.66986,-122.37418,Commerce,29214.0,0.0,29214.0,29214.0,9037875.0,195.32,8.0,1.0,0.0,50
22240,NonResidential,1.0,1.0,47.66828,-122.37428,Commerce,89103.0,43035.0,46068.0,47034.0,13986244.0,371.185,34.0,0.52,0.48,16
22261,NonResidential,1.0,3.0,47.6644,-122.37246,Non-Refrigerated Warehouse,41478.0,0.0,41478.0,31932.0,3135416.625,83.38,3.0,1.0,0.0,41
22264,NonResidential,1.0,1.0,47.66411,-122.37185,Non-Refrigerated Warehouse,39840.0,0.0,39840.0,39840.0,790020.5,5.505,2.0,1.0,0.0,36
22438,NonResidential,1.0,1.0,47.66327,-122.37439,Loisirs,62520.0,0.0,62520.0,40445.0,1102015.84375,35.15,92.0,1.0,0.0,41
22440,NonResidential,1.0,1.0,47.66318,-122.37283,Commerce,23500.0,0.0,23500.0,23500.0,1145428.75,12.129999999999999,53.0,1.0,0.0,20
22441,NonResidential,1.0,2.0,47.66247704,-122.3695606,Office,37448.0,0.0,37448.0,37448.0,2547582.0,45.9,88.0,1.0,0.0,36
22446,NonResidential,1.0,3.0,47.6624069,-122.3730847,Office,24913.0,0.0,24913.0,24913.0,238255.0,3.59,100.0,1.0,0.0,112
22454,NonResidential,1.0,1.0,47.67518,-122.36549,Commerce,22420.0,0.0,22420.0,23067.0,1443502.875,32.665,82.0,1.0,0.0,49
22479,NonResidential,1.0,1.0,47.64909,-122.37788,Commerce,25842.0,0.0,25842.0,25987.0,9009903.5,245.535,35.0,1.0,0.0,55
22486,NonResidential,1.0,3.0,47.65252,-122.37587,Office,25859.0,0.0,25859.0,25859.0,908206.3125,15.25,88.0,1.0,0.0,34
22502,NonResidential,1.0,1.0,47.66238,-122.38831,Non-Refrigerated Warehouse,25600.0,0.0,25600.0,20600.0,1680815.8125,34.535,1.0,1.0,0.0,42
22509,NonResidential,1.0,4.0,47.66106,-122.38576,Office,41784.0,8399.0,33385.0,33385.0,1337449.125,9.325,89.0,0.8,0.2,8
22511,NonResidential,1.0,1.0,47.66206,-122.38948,Non-Refrigerated Warehouse,56884.0,0.0,56884.0,56884.0,1325035.0625,36.205,71.0,1.0,0.0,56
22519,NonResidential,1.0,1.0,47.6917,-122.37617,Commerce,32810.0,0.0,32810.0,32810.0,2000861.375,45.754999999999995,66.0,1.0,0.0,27
22574,NonResidential,1.0,2.0,47.65504,-122.37402,Office,20022.0,0.0,20022.0,20784.0,660085.40625,4.6,80.0,1.0,0.0,55
22577,NonResidential,1.0,2.0,47.65563,-122.37194,Distribution Center,36498.0,0.0,36498.0,18229.0,513979.40625,13.535,89.0,1.0,0.0,56
22585,NonResidential,1.0,4.0,47.66006,-122.38631,Office,30152.0,5680.0,24472.0,25184.0,805836.0625,5.665,96.0,0.81,0.19,9
22607,NonResidential,1.0,4.0,47.65881,-122.38382,Office,22365.0,0.0,22365.0,21617.0,580414.40625,4.045,71.0,1.0,0.0,37
22609,NonResidential,1.0,4.0,47.65801,-122.3839,Office,30172.0,0.0,30172.0,30172.0,934575.4375,6.515000000000001,82.0,1.0,0.0,22
22650,NonResidential,1.0,4.0,47.66353,-122.38064,Non-Refrigerated Warehouse,42500.0,0.0,42500.0,42500.0,233926.79690000002,1.63,100.0,1.0,0.0,89
22676,NonResidential,1.0,2.0,47.66497,-122.38047,Office,23500.0,0.0,23500.0,23500.0,1663975.5,33.845,26.0,1.0,0.0,48
22678,NonResidential,1.0,1.0,47.66431,-122.37988,Office,22282.0,0.0,22282.0,22282.0,554847.15625,14.71,93.0,1.0,0.0,50
22804,NonResidential,1.0,2.0,47.719,-122.29966,Office,37500.0,0.0,37500.0,37500.0,2170800.25,40.519999999999996,58.0,1.0,0.0,85
22810,NonResidential,1.0,3.0,47.73143,-122.32784,Education,23983.0,0.0,23983.0,23983.0,1170489.875,33.655,61.0,1.0,0.0,86
22818,NonResidential,1.0,1.0,47.55832,-122.35239,Distribution Center,24100.0,0.0,24100.0,20100.0,725961.40625,26.43,22.0,1.0,0.0,36
22830,NonResidential,1.0,1.0,47.51709,-122.37797,Loisirs,23772.0,0.0,23772.0,23772.0,191869.85155,1.335,100.0,1.0,0.0,45
22834,NonResidential,3.0,2.0,47.66665,-122.31818,Education,31343.0,0.0,31343.0,51515.0,3940264.625,133.515,5.0,1.0,0.0,12
22866,NonResidential,1.0,4.0,47.65708,-122.38383,Office,40571.0,10849.0,29722.0,24008.0,1383917.1875,9.645,64.0,0.73,0.27,33
22867,NonResidential,1.0,4.0,47.65649,-122.38383,Office,41707.0,15659.0,26048.0,41707.0,1772954.25,12.36,78.0,0.62,0.38,33
22883,NonResidential,1.0,2.0,47.64913,-122.37929,Non-Refrigerated Warehouse,39497.0,0.0,39497.0,25547.0,1747553.1875,30.310000000000002,9.0,1.0,0.0,61
22940,NonResidential,1.0,2.0,47.70793,-122.33316,Office,27574.0,0.0,27574.0,27574.0,1186169.125,8.265,73.0,1.0,0.0,34
22953,NonResidential,1.0,1.0,47.70747,-122.32249,Commerce,24982.0,0.0,24982.0,24982.0,518815.0,3.62,99.0,1.0,0.0,51
22955,NonResidential,1.0,5.0,47.71069,-122.32674,Hotel/Senior Care,43661.0,5113.0,38548.0,43661.0,3929243.75,82.96,4.0,0.88,0.12,18
22962,NonResidential,1.0,3.0,47.70842,-122.3332,Office,76105.0,27307.0,48798.0,76105.0,2590889.625,18.064999999999998,91.0,0.64,0.36,29
23011,NonResidential,1.0,1.0,47.70708,-122.32251,Commerce,41615.0,0.0,41615.0,41615.0,1981609.125,13.815000000000001,69.0,1.0,0.0,50
23017,NonResidential,1.0,3.0,47.70676,-122.32264,Santé,28841.0,0.0,28841.0,28841.0,1397037.875,30.705,55.0,1.0,0.0,28
23040,NonResidential,1.0,2.0,47.51698,-122.35946,Education,42975.0,0.0,42975.0,21405.0,1026502.5,45.975,92.0,1.0,0.0,92
23051,NonResidential,1.0,2.0,47.53309,-122.33977,Office,30659.0,0.0,30659.0,22342.0,3099561.75,66.165,88.0,1.0,0.0,28
23065,NonResidential,1.0,2.0,47.70558,-122.33486,Santé,34759.0,0.0,34759.0,44667.0,1521685.6875,10.61,81.0,1.0,0.0,37
23071,NonResidential,8.0,1.0,47.71425,-122.33689,Hospital (General Medical & Surgical),415632.0,0.0,415632.0,483520.0,96569712.0,3161.37,85.0,1.0,0.0,50
23098,NonResidential,1.0,1.0,47.57894,-122.31287,Commerce,21603.0,0.0,21603.0,21603.0,5820839.5,124.72999999999999,16.0,1.0,0.0,51
23113,NonResidential,1.0,3.0,47.62014,-122.31228,Santé,591981.0,0.0,591981.0,520187.0,103825472.0,3279.63,60.0,1.0,0.0,52
23115,NonResidential,1.0,1.0,47.53158,-122.33568,Distribution Center,42900.0,0.0,42900.0,43050.0,413489.25,2.88,53.0,1.0,0.0,37
23158,NonResidential,1.0,2.0,47.59783,-122.31554,Non-Refrigerated Warehouse,25840.0,0.0,25840.0,25840.0,312733.54689999996,2.1799999999999997,92.0,1.0,0.0,60
23163,NonResidential,1.0,4.0,47.59703102,-122.3168033,Santé,43813.0,23086.0,20727.0,45145.0,1798899.0,12.54,76.0,0.47,0.53,20
23164,NonResidential,1.0,5.0,47.59728,-122.31587,Office,70332.0,22095.0,48237.0,44417.0,2027633.625,19.825000000000003,89.0,0.69,0.31,15
23204,SPS-District K-12,1.0,1.0,47.55813,-122.3189,Education,50546.0,0.0,50546.0,52637.5,1063194.25,9.485,94.0,1.0,0.0,45
23228,NonResidential,1.0,1.0,47.6899,-122.37619,Commerce,45522.0,0.0,45522.0,45522.0,12630500.0,338.105,22.0,1.0,0.0,22
23268,NonResidential,1.0,2.0,47.56999,-122.34703,Office,40657.0,0.0,40657.0,40657.0,2873873.0,23.98,57.0,1.0,0.0,19
23297,NonResidential,1.0,1.0,47.6073,-122.32585,Hotel/Senior Care,44086.0,0.0,44086.0,44091.0,3467449.875,172.14,29.0,1.0,0.0,112
23299,NonResidential,1.0,7.0,47.60663,-122.32526,Office,54372.0,20824.0,33548.0,54372.0,1483730.0,10.344999999999999,94.0,0.62,0.38,46
23311,NonResidential,1.0,0.0,47.60862,-122.32372,Santé,274568.0,0.0,274568.0,228133.0,25278956.0,1112.25,52.0,1.0,0.0,71
23313,NonResidential,1.0,3.0,47.60819,-122.32282,Office,21282.0,0.0,21282.0,19658.0,1236982.375,61.555,69.0,1.0,0.0,60
23331,NonResidential,1.0,3.0,47.72986,-122.29278,Office,33580.0,12990.0,20590.0,20590.0,552690.70315,3.8549999999999995,100.0,0.61,0.39,31
23342,NonResidential,1.0,1.0,47.72051,-122.30103,Non-Refrigerated Warehouse,21936.0,0.0,21936.0,21936.0,129351.5,3.62,100.0,1.0,0.0,39
23400,NonResidential,1.0,2.0,47.56877,-122.36369,Office,66484.0,0.0,66484.0,49334.0,3050164.0,21.265,69.0,1.0,0.0,28
23404,NonResidential,1.0,3.0,47.60789,-122.32249,Office,25151.0,0.0,25151.0,24155.0,1450010.875,65.41499999999999,85.0,1.0,0.0,57
23408,NonResidential,1.0,6.0,47.60958,-122.32646,Hotel/Senior Care/Housing,35770.0,0.0,35770.0,35770.0,2621462.625,112.14500000000001,56.0,1.0,0.0,88
23410,NonResidential,1.0,9.0,47.60981,-122.32687,Hotel/Senior Care/Housing,48006.0,0.0,48006.0,48006.0,2801729.5,84.785,85.0,1.0,0.0,88
23419,Nonresidential COS,1.0,2.0,47.5956,-122.32292,Office,21315.0,0.0,21315.0,20424.0,2792642.5,110.545,34.0,1.0,0.0,43
23459,NonResidential,1.0,4.0,47.62481,-122.35762,Office,57110.0,15812.0,41298.0,36961.0,2146876.5,24.4,69.0,0.72,0.28,32
23504,NonResidential,1.0,1.0,47.5746,-122.32637,Distribution Center,41308.0,0.0,41308.0,41308.0,1615351.25,37.46,7.0,1.0,0.0,64
23618,NonResidential,1.0,1.0,47.65674,-122.37223,Non-Refrigerated Warehouse,38255.0,0.0,38255.0,38255.0,955249.40625,31.86,12.0,1.0,0.0,59
23653,NonResidential,1.0,3.0,47.65103,-122.35541,Office,48924.0,0.0,48924.0,31325.0,2152874.125,54.435,71.0,1.0,0.0,27
23671,NonResidential,1.0,4.0,47.64168,-122.32562,Office,50333.0,18036.0,32297.0,50333.0,1539702.6875,10.735,88.0,0.64,0.36,57
23674,NonResidential,1.0,3.0,47.64113,-122.32625,Office,57132.0,21908.0,35224.0,33705.0,2140794.875,14.925,73.0,0.62,0.38,16
23689,NonResidential,1.0,2.0,47.52172,-122.35487,Loisirs,24224.0,0.0,24224.0,24224.0,1016385.65625,27.245,52.0,1.0,0.0,59
23691,NonResidential,1.0,1.0,47.51989,-122.35489,Loisirs,23706.0,0.0,23706.0,23706.0,399563.95314999996,12.809999999999999,78.0,1.0,0.0,53
23716,NonResidential,1.0,1.0,47.52262,-122.26922,Commerce,67450.0,0.0,67450.0,42760.0,6847131.25,156.35,97.0,1.0,0.0,57
23742,NonResidential,1.0,2.0,47.63063,-122.37428,Office,43016.0,5400.0,37616.0,43016.0,1185807.75,57.86,100.0,0.87,0.13,37
23744,NonResidential,1.0,2.0,47.63128,-122.37387,Office,20671.0,0.0,20671.0,20671.0,633265.0625,24.645000000000003,98.0,1.0,0.0,76
23757,NonResidential,1.0,1.0,47.58065,-122.33356,Non-Refrigerated Warehouse,21600.0,0.0,21600.0,21600.0,511480.79689999996,15.05,57.0,1.0,0.0,89
23762,NonResidential,1.0,1.0,47.50959,-122.37417,Loisirs,35844.0,0.0,35844.0,35844.0,1014322.6875,7.07,14.0,1.0,0.0,39
23768,NonResidential,1.0,3.0,47.66116,-122.34172,Office,31774.0,0.0,31774.0,19896.0,1671098.125,19.810000000000002,85.0,1.0,0.0,100
23834,NonResidential,1.0,1.0,47.56121,-122.33872,Non-Refrigerated Warehouse,26094.0,0.0,26094.0,26094.0,694351.90625,4.84,19.0,1.0,0.0,63
23835,NonResidential,1.0,2.0,47.56121,-122.33872,Office,23687.0,0.0,23687.0,23687.0,827949.375,5.77,68.0,1.0,0.0,33
23836,NonResidential,1.0,2.0,47.56121,-122.33872,Office,24221.0,0.0,24221.0,24221.0,1499871.375,10.455,20.0,1.0,0.0,33
23846,NonResidential,1.0,3.0,47.61833,-122.35871,Office,34030.0,0.0,34030.0,34030.0,1752911.9375,21.605,50.0,1.0,0.0,37
23857,NonResidential,1.0,2.0,47.60546,-122.34091,Office,53187.0,7041.5,46145.5,34550.0,5040750.5,35.14,37.0,0.87,0.13,116
23858,NonResidential,1.0,2.0,47.60546,-122.34091,Office,32027.0,0.0,32027.0,17526.0,3578828.125,115.905,54.0,1.0,0.0,116
23867,NonResidential,1.0,3.0,47.58802,-122.32111,Office,34425.0,0.0,34425.0,34425.0,1988560.375,49.84,84.0,1.0,0.0,102
23877,SPS-District K-12,1.0,2.0,47.55226,-122.29629,Education,52609.0,0.0,52609.0,52609.0,1756669.375,43.66,67.0,1.0,0.0,45
23888,NonResidential,1.0,3.0,47.57296,-122.38643,Santé,40304.0,12000.0,28304.0,20106.0,1939273.75,13.515,5.0,0.7,0.3,32
23896,NonResidential,1.0,1.0,47.52878,-122.32771,Distribution Center,29619.0,0.0,29619.0,15000.0,1007379.375,31.415,50.0,1.0,0.0,26
23906,NonResidential,1.0,2.0,47.59692,-122.30601,Education,21592.0,0.0,21592.0,20700.0,1488634.5,56.505,47.0,1.0,0.0,94
23910,NonResidential,1.0,3.0,47.59976,-122.31441,Office,25200.0,0.0,25200.0,16000.0,1703597.625,35.21,47.0,1.0,0.0,109
23912,NonResidential,1.0,1.0,47.59973,-122.31331,Office,45068.0,0.0,45068.0,45068.0,277430.65625,8.44,100.0,1.0,0.0,69
23918,NonResidential,1.0,2.0,47.59693,-122.31124,Office,28296.0,0.0,28296.0,26899.0,1408926.625,9.82,80.0,1.0,0.0,53
23928,NonResidential,1.0,3.0,47.61744,-122.30514,Office,31357.0,0.0,31357.0,25500.0,1964064.8125,22.65,55.0,1.0,0.0,17
23930,NonResidential,1.0,1.0,47.55945,-122.33601,Distribution Center,160000.0,0.0,160000.0,160000.0,1317241.25,9.18,94.0,1.0,0.0,48
23934,NonResidential,1.0,1.0,47.55601,-122.33627,Non-Refrigerated Warehouse,53550.0,0.0,53550.0,53550.0,4288548.75,157.97,11.0,1.0,0.0,56
23935,NonResidential,1.0,1.0,47.55716,-122.33744,Non-Refrigerated Warehouse,38412.0,0.0,38412.0,32000.0,1658900.5,67.16,62.0,1.0,0.0,92
23951,NonResidential,1.0,1.0,47.55498,-122.32497,Office,24291.0,0.0,24291.0,24023.0,659980.6875,18.97,98.0,1.0,0.0,63
23952,NonResidential,1.0,1.0,47.55458,-122.32639,Non-Refrigerated Warehouse,36544.0,0.0,36544.0,36544.0,1286547.375,8.969999999999999,5.0,1.0,0.0,50
23956,NonResidential,1.0,2.0,47.69061,-122.31992,Education,23923.0,0.0,23923.0,23923.0,839099.25,22.92,69.0,1.0,0.0,85
23960,NonResidential,1.0,1.0,47.5822,-122.321,Distribution Center,21349.0,0.0,21349.0,13000.0,678969.4375,17.285,70.0,1.0,0.0,69
23963,NonResidential,1.0,1.0,47.58082,-122.32031,Non-Refrigerated Warehouse,38630.0,0.0,38630.0,38500.0,419509.29689999996,2.925,33.0,1.0,0.0,80
23975,Nonresidential COS,1.0,1.0,47.5829,-122.32417,Non-Refrigerated Warehouse,22803.0,0.0,22803.0,19373.0,695353.25,18.05,78.0,1.0,0.0,31
23977,NonResidential,1.0,1.0,47.58252,-122.32193,Refrigerated Warehouse,41550.0,0.0,41550.0,41550.0,545660.59375,3.805,94.0,1.0,0.0,65
24012,SPS-District K-12,1.0,2.0,47.52361,-122.32469,Education,64493.0,0.0,64493.0,64493.0,2110729.4375,33.065,85.0,1.0,0.0,16
24018,NonResidential,1.0,2.0,47.55095,-122.27978,Education,42252.0,0.0,42252.0,42252.0,2252280.75,104.75,49.0,1.0,0.0,104
24029,NonResidential,1.0,3.0,47.5419,-122.28302,Loisirs,22895.0,0.0,22895.0,22895.0,416956.09375,12.365,96.0,1.0,0.0,35
24030,NonResidential,1.0,2.0,47.53922,-122.28295,Commerce,54211.0,17471.0,36740.0,30000.0,1207522.5625,8.42,100.0,0.68,0.32,14
24035,SPS-District K-12,1.0,1.0,47.49917,-122.26306,Education,41428.0,0.0,41428.0,41428.0,1314063.625,40.125,90.0,1.0,0.0,55
24083,NonResidential,1.0,1.0,47.59294,-122.32555,Non-Refrigerated Warehouse,52325.0,0.0,52325.0,52325.0,796865.09375,17.835,67.0,1.0,0.0,79
24089,NonResidential,1.0,1.0,47.58698,-122.32397,Commerce,25880.0,0.0,25880.0,25880.0,237761.5,1.6600000000000001,100.0,1.0,0.0,72
24091,NonResidential,1.0,1.0,47.58336,-122.32525,Non-Refrigerated Warehouse,45842.0,0.0,45842.0,49802.0,818100.3125,11.760000000000002,99.0,1.0,0.0,56
24102,NonResidential,1.0,1.0,47.57895,-122.32551,Non-Refrigerated Warehouse,20520.0,0.0,20520.0,15400.0,889299.375,31.87,20.0,1.0,0.0,50
24104,NonResidential,1.0,1.0,47.57833,-122.32563,Non-Refrigerated Warehouse,22972.0,0.0,22972.0,22972.0,485146.0,3.38,12.0,1.0,0.0,71
24105,NonResidential,1.0,1.0,47.57934,-122.32501,Non-Refrigerated Warehouse,24990.0,0.0,24990.0,25649.0,557431.5469,8.84,80.0,1.0,0.0,63
24112,NonResidential,1.0,1.0,47.56758,-122.32638,Distribution Center,24354.0,0.0,24354.0,18470.0,911961.90625,22.549999999999997,10.0,1.0,0.0,50
24115,NonResidential,1.0,1.0,47.56823,-122.32506,Distribution Center,33600.0,0.0,33600.0,24000.0,835951.1875,15.11,58.0,1.0,0.0,57
24132,NonResidential,1.0,1.0,47.5668,-122.32149,Refrigerated Warehouse,25520.0,0.0,25520.0,25200.0,1317999.875,44.845,100.0,1.0,0.0,59
24164,SPS-District K-12,1.0,1.0,47.53961,-122.35866,Education,41526.0,0.0,41526.0,41526.0,1926320.0,61.875,79.0,1.0,0.0,46
24170,NonResidential,1.0,2.0,47.70008,-122.30321,Office,24291.0,0.0,24291.0,24291.0,994024.3125,6.93,87.0,1.0,0.0,42
24172,NonResidential,1.0,2.0,47.70053,-122.3038,Commerce,20738.0,0.0,20738.0,20738.0,512371.90625,3.5700000000000003,44.0,1.0,0.0,58
24180,NonResidential,1.0,2.0,47.7044,-122.32285,Santé,28385.0,7056.0,21329.0,20575.0,2429168.0,16.935,1.0,0.75,0.25,30
24209,NonResidential,1.0,1.0,47.57013,-122.3244,Office,23143.0,0.0,23143.0,15609.0,1108184.8125,35.17,75.0,1.0,0.0,33
24216,NonResidential,1.0,1.0,47.57075,-122.32724,Office,28800.0,0.0,28800.0,28800.0,1995803.875,54.65,73.0,1.0,0.0,54
24218,NonResidential,1.0,1.0,47.57294,-122.32811,Non-Refrigerated Warehouse,39600.0,0.0,39600.0,39600.0,430101.70314999996,2.995,85.0,1.0,0.0,64
24219,NonResidential,1.0,1.0,47.57199,-122.32811,Non-Refrigerated Warehouse,39600.0,0.0,39600.0,39600.0,442185.95314999996,8.115,91.0,1.0,0.0,64
24225,NonResidential,1.0,1.0,47.57747,-122.32844,Distribution Center,41248.0,0.0,41248.0,41430.0,1102751.4375,16.47,37.0,1.0,0.0,79
24244,NonResidential,1.0,2.0,47.57177,-122.38716,Loisirs,35864.0,0.0,35864.0,35864.0,1231131.25,43.705,75.0,1.0,0.0,68
24250,NonResidential,1.0,1.0,47.55464,-122.31576,Loisirs,20484.0,0.0,20484.0,20484.0,820476.8125,38.415000000000006,69.0,1.0,0.0,62
24252,NonResidential,1.0,4.0,47.66169,-122.28558,Santé,45264.0,17622.0,27642.0,21743.0,1772199.125,12.355,4.0,0.61,0.39,32
24270,NonResidential,1.0,2.0,47.68351,-122.35482,Loisirs,41600.0,0.0,41600.0,41600.0,1192298.625,31.455,58.0,1.0,0.0,65
24274,NonResidential,1.0,2.0,47.63567,-122.32522,Office,34110.0,0.0,34110.0,34110.0,2561735.75,17.855,31.0,1.0,0.0,56
24333,NonResidential,1.0,1.0,47.57832,-122.32649,Non-Refrigerated Warehouse,43390.0,0.0,43390.0,36430.0,516243.90625,3.6,87.0,1.0,0.0,46
24344,NonResidential,1.0,1.0,47.58238,-122.32719,Non-Refrigerated Warehouse,35400.0,0.0,35400.0,35400.0,417782.34375,6.095,84.0,1.0,0.0,57
24348,NonResidential,1.0,1.0,47.58517,-122.32853,Distribution Center,28144.0,0.0,28144.0,22201.0,805571.0,8.375,19.0,1.0,0.0,50
24351,NonResidential,1.0,3.0,47.5842,-122.32826,Non-Refrigerated Warehouse,71283.0,0.0,71283.0,57910.0,2414192.125,39.365,41.0,1.0,0.0,100
24356,NonResidential,1.0,2.0,47.58895,-122.32833,Office,47368.0,0.0,47368.0,47368.0,1502378.8125,26.759999999999998,99.0,1.0,0.0,37
24359,NonResidential,1.0,5.0,47.60592,-122.31367,Office,72613.0,22788.0,49825.0,49825.0,2559644.375,39.22,84.0,0.69,0.31,32
